antibody,Target Name,Target Uniprot ID,Pan or P-Site,mean Normalized Sham,mean Normalized Sham Apo,mean Normalized Smoke Treated,mean Normalized Smoke Treated Apocynin,error Normalized Sham,error Normalized Sham Apo,error Normalized Smoke Treated,error Normalized Smoke Treated Apocynin,log2fc Sham vs. Sham Apo,log2fc Sham vs. Smoke Treated,log2fc Smoke Treated vs. Smoke Treated Apocynin,pval Sham vs. Sham Apo,pval Sham vs. Smoke Treated,pval Smoke Treated vs. Smoke Treated Apocynin,significant Sham vs. Sham Apo,significant Sham vs. Smoke Treated,significant Smoke Treated vs. Smoke Treated Apocynin
PK796,RIPK2 (RICK; RIP2; CARD3),O43353,S176,7147.333333333333,4830.333333333333,6683.5,6909.666666666667,0.31041880421602464,0.3771536355899064,0.1880751103463754,0.3369514528760031,-0.5652823229458045,-0.09680126561626387,0.04801230655369569,0.14381458659102875,0.7268291462263494,0.8705280170336572,0.0,0.0,0.0
PK797,RIPK2 (RICK; RIP2; CARD3),O43353,Y381,8491.166666666666,10018.666666666666,13233.333333333334,11370.666666666666,0.2557886954416681,0.2886057137787242,0.23162048698572624,0.34639813946216386,0.23865582489846932,0.640141811174381,-0.21885966415850686,0.4811899445391039,0.07129527005041875,0.511255662822665,0.0,0.0,0.0
PN995,SYNJ1,O43426,S1084,10687.833333333334,6383.333333333333,6588.0,7429.0,0.16134649471621418,0.13914708442123588,0.30348107670512037,0.12325570960649705,-0.7435875242043346,-0.6980569554565055,0.17332747102458287,0.005132185818295194,0.02045564434268584,0.5132598675129513,0.0,0.0,0.0
PN996,SYNJ1,O43426,Y784+pY786,4386.833333333333,4008.0,6532.333333333333,4808.333333333333,0.5294884946114002,0.18554557551563536,0.1785987651171098,0.31209705372616986,-0.1302973873063441,0.5744185150964347,-0.44206149789893623,0.7921357174112246,0.17779899929241635,0.11282160796642954,0.0,0.0,0.0
PN821,FOXO3 (FKHRL1),O43524,S253,5994.666666666667,5115.0,7304.333333333333,6698.0,0.3203773724792408,0.20840664711632453,0.20062672082021327,0.21678112869513289,-0.22894529486707899,0.2850730693910641,-0.12502222818411846,0.4352961990743285,0.30719060104066653,0.5793281533214274,0.0,0.0,0.0
PN597,FOXO3 (FKHRL1),O43524,S294,15205.5,15206.666666666666,14556.5,17529.333333333332,0.11356636304845834,0.1488674557942423,0.16998133708881483,0.09117415887021124,0.00011068887222948797,-0.06292974490215351,0.26810761714413944,0.9993690142793241,0.6800465460800351,0.09450757449965842,0.0,0.0,0.0
PN596,FOXO3 (FKHRL1),O43524,T32,6504.666666666667,5475.5,8370.166666666666,5103.166666666667,0.4766150797717878,0.26874258058624784,0.1669222038589435,0.4008295502792383,-0.24848441588528744,0.3637812224343068,-0.7138635898568259,0.565046367875538,0.30890842582448286,0.02382549813851021,0.0,0.0,0.0
NN275-1,KCNQ2,O43526,Pan-specific,14492.833333333334,14234.0,13127.666666666666,6224.833333333333,0.08633002518486148,0.19383167064774484,0.26701030055269187,0.05282604621275001,-0.025998526717104627,-0.1427291557994,-1.0765033965950497,0.8817233828915407,0.50015037022245,0.011009063932981013,0.0,0.0,1.0
NK293-1,PRKY,O43930,Pan-specific,5218.666666666667,4156.833333333333,3786.0,8953.0,0.15421137795946174,0.35590660625743414,0.34134530727240714,0.5000558472020552,-0.3281963504359006,-0.46300684420194266,1.241696775235536,0.24203777768251764,0.09790345930997849,0.06496301242045378,0.0,0.0,0.0
PP503,PPP1R12B,O60237,T646,1269.6666666666667,1442.8333333333333,1067.8333333333333,5432.166666666667,0.1272424958431784,0.19048169111701516,0.33260496332136724,0.5154685566430419,0.18445487158144352,-0.06040952322600107,2.1574874802612407,0.3603405556175643,0.7613558919948507,0.02816926274068928,0.0,0.0,1.0
PK737,NuaK1 (ARK5)/Nuak2,O60285,T211,5842.833333333333,9662.333333333334,11408.0,7655.5,0.1982770915936903,0.3732592771472269,0.4814749883122955,0.34526375372825635,0.7257034870123323,0.965305844749894,-0.5754773749302299,0.08528483187680792,0.09780818497035476,0.25083429907326804,0.0,0.0,0.0
PP529,PHLPP1 (PHLPP),O60346,Y1712+Y1713,4172.833333333333,2965.5,3995.3333333333335,2728.3333333333335,0.13384191396732836,0.25628055977069636,0.19514433505756715,0.16074119323966604,-0.4927519274434423,-0.06271142604453246,-0.5502959572089143,0.039568185781286166,0.7358405266505373,0.0345900733281737,0.0,0.0,0.0
NN456,CACNG3 (TARP3),O60359,Pan-specific,2280.6666666666665,4960.666666666667,7088.666666666667,4835.166666666667,0.4448504335964143,0.5225104152667651,0.12248032853694474,0.2644858846644376,1.1210784148208093,1.636058687791788,-0.5519486713751901,0.08689224330325006,3.0382032741649678e-05,0.02271613904182652,0.0,1.0,0.0
PK552,BUB1B (Bub1R),O60566,S670,1002.1666666666666,1286.8333333333333,1145.0,1870.8333333333333,0.24269638006541386,0.5660752061477357,0.16098981077147015,0.3639198218262805,0.36070275445291894,0.19222514050939482,0.7083334408104089,0.4770751210591949,0.4508743286252792,0.1053899564663332,0.0,0.0,0.0
NK085-2,JAK2,O60674,Pan-specific,1421.8333333333333,3109.6666666666665,3026.1666666666665,2495.0,0.24112061891923575,0.31035838067674276,0.396247544564998,0.37007348029392123,0.4349407988784543,-0.006339780443230261,0.06354593510081816,0.24984764465930803,0.3149942172441361,0.33975489277647386,0.0,1.0,1.0
NK085-3,JAK2,O60674,Pan-specific,3224.8333333333335,3905.0,2912.1666666666665,3235.8333333333335,0.21172498148052443,0.18514724711907812,0.14084587649516397,0.33723066357627257,0.4349407988784543,-0.006339780443230261,0.06354593510081816,0.24984764465930803,0.3149942172441361,0.33975489277647386,0.0,1.0,1.0
NK085-4,JAK2,O60674,Pan-specific,2184.1666666666665,1745.5,1644.1666666666667,3494.5,0.48587053287549287,0.5169483433591139,0.19087683730359858,0.351218581580579,0.4349407988784543,-0.006339780443230261,0.06354593510081816,0.24984764465930803,0.3149942172441361,0.33975489277647386,0.0,1.0,1.0
sc-294,JAK2,O60674,Pan-specific,332.6666666666667,1371.8333333333333,396.3333333333333,1413.8333333333333,0.22645290581162325,0.6260073705098611,0.23633305298570226,0.11426775118865183,0.4349407988784543,-0.006339780443230261,0.06354593510081816,0.24984764465930803,0.3149942172441361,0.33975489277647386,0.0,1.0,1.0
sc-7229,JAK2,O60674,Pan-specific,1714.0,3145.3333333333335,1353.6666666666667,829.1666666666666,0.5464799688837029,0.6562455842871273,0.379627349585488,0.2788609715242881,0.4349407988784543,-0.006339780443230261,0.06354593510081816,0.24984764465930803,0.3149942172441361,0.33975489277647386,0.0,1.0,1.0
PK667,JAK2,O60674,Y1007+Y1008,1678.1666666666667,3037.0,1585.1666666666667,3600.8333333333335,0.2100837554209289,0.37416309954999444,0.19626397504643744,0.1912057394121731,0.8557609047461024,-0.08225146842142958,1.1836962897560124,0.10036261305282879,0.7358028074005685,0.0010946946348062828,0.0,0.0,1.0
ab68268,JAK2,O60674,Y1007+Y1008,405.3333333333333,495.5,837.0,320.0,0.48218201754385964,0.5109317188025564,0.22301871764237358,0.3656249999999999,0.8557609047461024,-0.08225146842142958,1.1836962897560124,0.10036261305282879,0.7358028074005685,0.0010946946348062828,0.0,0.0,1.0
PK668,JAK2,O60674,Y570,3814.1666666666665,3303.0,5006.333333333333,4583.0,0.15404559027019155,0.12998284387930165,0.1318552056284262,0.38882827842024875,-0.2075909164813426,0.3923864661154196,-0.12746206650797476,0.20943634954635976,0.03874158938328978,0.653411609293544,0.0,0.0,0.0
PN782,UGDH,O60701,Y352,14356.333333333334,12635.0,13444.666666666666,21094.833333333332,0.25202968879395077,0.14364859517214087,0.3226062379134229,0.32473459799266285,-0.18426166166881314,-0.09465333900463227,0.6498557021688993,0.5248672197406677,0.7815545587721614,0.08832720771720355,0.0,0.0,0.0
PN532,PPP1R11 (HCG V),O60927,Y64,2766.8333333333335,2882.1666666666665,2105.5,2091.3333333333335,0.1493283537136317,0.1485572196842653,0.21910868360642763,0.153490596110934,0.05891802199765886,-0.39407286695356586,-0.009739847046647088,0.7483611258993796,0.07656803653936242,0.9624980491636173,0.0,0.0,0.0
PN626,MITF,O75030,S414,5400.333333333333,4166.166666666667,5166.833333333333,6138.5,0.18566755138571697,0.22904081823152111,0.20273539563239895,0.22214981944557574,-0.37432790451661135,-0.06376811231221848,0.24860581514336505,0.11820357061544165,0.7635650847871651,0.3108461777448577,0.0,0.0,0.0
NN286-1,LRP4 (LRP10; MEGF7),O75096,Pan-specific,9304.166666666666,9899.833333333334,8992.833333333334,5889.333333333333,0.2561755485893417,0.28446606845233086,0.19528513445892096,0.2033808769149498,0.08952729697854636,-0.049101209130004694,-0.6106713994270404,0.7412410376562037,0.8401580971170276,0.022174910255632438,0.0,0.0,0.0
NN287-2,LRP4 (LRP10; MEGF7),O75096,Pan-specific,134.33333333333334,,337.3333333333333,,0.22167080231596362,,0.15349143610013175,,0.08952729697854636,-0.049101209130004694,-0.6106713994270404,0.7412410376562037,0.8401580971170276,0.022174910255632438,0.0,0.0,0.0
PN967,LRP4,O75096,S1887,12858.0,9114.0,10052.333333333334,7695.833333333333,0.17695857313216157,0.35867895545314904,0.10222060107658805,0.21849485652409315,-0.4965099801744641,-0.35513583924907866,-0.38538095611261847,0.1940291597710655,0.2657510510623432,0.08689804284886694,0.0,0.0,0.0
07-443,ROCK2 (ROKa),O75116,Pan-specific,1466.8333333333333,1514.8333333333333,2147.3333333333335,1269.3333333333333,0.21573306063704886,0.1386657864818278,0.3226223740039325,0.16911764705882357,0.15286948431701058,0.8459765671575115,-1.1478406509275985,0.6065685554543705,0.11888235676178807,0.06133929380995545,0.0,0.0,0.0
sc-1851,Rock2,O75116,Pan-specific,2183.1666666666665,2613.0,4818.333333333333,1660.1666666666667,0.31081253021859173,0.19607092741421098,0.5659172143433645,0.31589867148545997,0.15286948431701058,0.8459765671575115,-1.1478406509275985,0.6065685554543705,0.11888235676178807,0.06133929380995545,0.0,0.0,0.0
PK799,ROCK2 (ROKa),O75116,Y722,3273.6666666666665,3521.5,2855.6666666666665,7104.166666666667,0.09978617248752675,0.09427800653130769,0.09466557721489437,0.314674486803519,0.10528265243299129,-0.19707984252835936,1.3148378405371157,0.3015284640595258,0.07952184055208111,0.01593150988626045,0.0,0.0,1.0
NN214-1,ATG13,O75143,Pan-specific,8590.666666666666,8213.166666666666,7029.333333333333,6401.666666666667,0.115577629468674,0.521702956634672,0.3795207384926657,0.18602794411177648,-0.06483151960375386,-0.28938222441337924,-0.13494031158962425,0.8847867477202955,0.5320928481470006,0.7903801756588934,0.0,0.0,0.0
NP048-1,DUSP11,O75319,Pan-specific,4849.0,3092.3333333333335,3467.3333333333335,6081.833333333333,0.19062349625352304,0.2919406417304445,0.1117092866756393,0.19414832881167043,-0.15942350016299964,0.34925057975770085,-0.09514742491370666,0.2661532536386839,0.056725790190351594,0.0860364562914166,0.0,0.0,0.0
NP048-2,DUSP11,O75319,Pan-specific,3654.6666666666665,3150.5,5465.5,4143.0,0.42153107138513923,0.2544040628471671,0.21074619583447687,0.3025987609622657,-0.15942350016299964,0.34925057975770085,-0.09514742491370666,0.2661532536386839,0.056725790190351594,0.0860364562914166,0.0,0.0,0.0
NP048-3,DUSP11,O75319,Pan-specific,4616.5,6028.0,8924.666666666666,5507.333333333333,0.36022961117729885,0.17507188675071886,0.3755011080401384,0.3041399346326111,-0.15942350016299964,0.34925057975770085,-0.09514742491370666,0.2661532536386839,0.056725790190351594,0.0860364562914166,0.0,0.0,0.0
PN1002,VAMP4,O75379,S30,13125.333333333334,12499.333333333334,14465.333333333334,13402.666666666666,0.11030407693349586,0.24117730723416356,0.16344056287829906,0.059498938851306554,-0.07050291308761183,0.14024550634826843,-0.11007949292577288,0.7773076683201857,0.5636746465891436,0.6154386669691125,0.0,0.0,0.0
NK298-1,ULK1,O75385,Pan-specific,6579.666666666667,7622.0,7327.666666666667,7126.666666666667,0.16784031612543696,0.1828916294935712,0.1429892795948384,0.23115060804490176,0.2121551108959752,0.15533937991372623,-0.04012642994322242,0.3026988048172325,0.35970535664197056,0.8347846039442699,0.0,0.0,0.0
NK298-2,ULK1,O75385,Pan-specific,724.6666666666666,1043.5,410.8333333333333,609.6666666666666,0.31723397730757436,0.4406644306021403,0.5464503042596349,0.21632950610533988,0.2121551108959752,0.15533937991372623,-0.04012642994322242,0.3026988048172325,0.35970535664197056,0.8347846039442699,0.0,0.0,0.0
PN615,LEDGF,O75475,S273+S275,4107.666666666667,5353.833333333333,5402.833333333333,3031.3333333333335,0.36676675052070645,0.1576751860037979,0.09505300716702143,0.19804266549373215,0.3822531150426629,0.39539706533408375,-0.8337636750167575,0.19421544713651867,0.1508218446326359,0.000324578078344363,0.0,0.0,0.0
PK723,MSK1 (RPS6KA5),O75582,S212,7997.666666666667,5630.0,5781.0,13362.166666666666,0.11240778560413454,0.11835405565423329,0.23156316669549673,0.3142038674699297,-0.5064442302643352,-0.4682600802150498,1.2087629813786058,0.00468127780432895,0.03149001008594398,0.013123568832647998,0.0,0.0,1.0
9595L,MSK1,O75582,S376,1838.6666666666667,1227.8333333333333,847.0,1290.6666666666667,0.2561638868745468,0.5835030089136238,0.3349075167256985,0.3697486225895317,-0.35962134653067857,-0.9777834899728385,0.4672399857334525,0.40323532942532236,0.021752231124176416,0.27187027043566503,0.0,0.0,0.0
PK868,MSK2 (RPS6KA4),O75676,T194+S196,1990.5,2734.3333333333335,3260.6666666666665,2734.3333333333335,0.27061877250272126,0.1659961802592547,0.11292850814421045,0.3381689625746678,0.4580582563111355,0.7120360925252839,-0.25397783621414843,0.0815264759619344,0.006241191528059556,0.3758621037582619,0.0,0.0,0.0
PK725,MSK2 (RPS6KA4),O75676,T687,2146.3333333333335,3104.1666666666665,2170.5,2399.5,0.14847025935704303,0.23092617449664432,0.14735468018121783,0.24678752517885671,0.5323318704860843,0.01615327333587274,0.14470639046331302,0.04993743355420829,0.9151975897406253,0.5430134390194528,0.0,0.0,0.0
PP540,PPPM1B (PP2Cb; PPM1B),O75688,Y367,21330.833333333332,16285.5,16793.333333333332,17355.166666666668,0.13749527939472078,0.4402075465905253,0.2828304882890036,0.12206739587634806,-0.3893523143940009,-0.3450517073084046,0.04747659849829977,0.2610322815165684,0.13653131602379778,0.833096897937908,0.0,0.0,0.0
PN706,IDH1,O75874,T75+T77,25026.0,21639.333333333332,24304.666666666668,16328.333333333334,0.16709289006100322,0.18043788574303996,0.09330169789066571,0.19763192814126773,-0.20977166489940838,-0.04219437005435783,-0.5738558084508953,0.2559419839387607,0.7527021829319028,0.0028798006811870105,0.0,0.0,0.0
PN757,IDH1,O75874,Y391,8143.833333333333,6080.833333333333,6519.166666666667,6198.666666666667,0.12637373882078465,0.30688410762413776,0.24203843367846947,0.2132716713271671,-0.4214389884833172,-0.3210204772758826,-0.072729633997841,0.08974515215582328,0.13193887614847663,0.7671549962061036,0.0,0.0,0.0
PN538,STAM2,O75886,Y374,2013.0,1886.5,2998.8333333333335,2190.1666666666665,0.18347408511342936,0.1863238802014312,0.21467607773393352,0.26626588539684953,-0.09363507211123019,0.5750541712694748,-0.45336068373678384,0.6460262587886088,0.02496892905061155,0.09009248351777183,0.0,0.0,0.0
NN256-2,GABA B Receptor 2 (GABBR2; GPR51; GPRC3B),O75899,Pan-specific,7383.833333333333,9115.833333333334,6177.666666666667,6587.833333333333,0.3125070536983951,0.21265197915714415,0.42346085361247504,0.16522883092569637,0.30400455867547027,-0.25730796066902367,0.09274202814158546,0.29904419142819927,0.5159478475358836,0.7929403343335234,0.0,0.0,0.0
NN462-2,CPD,O75976,Pan-specific,560.8333333333334,2309.3333333333335,2696.1666666666665,2480.8333333333335,0.2106983655274888,0.3537336412625096,0.2918340854299314,0.5002799238607099,0.6705936691260044,0.8770170128067806,0.20058361646892964,0.008240487006241259,0.01323517250303727,0.3885442156579885,1.0,1.0,0.0
NN462-3,CPD,O75976,Pan-specific,6630.333333333333,4655.5,5308.666666666667,7619.0,0.11445712466274532,0.1672931657895679,0.11195529323119428,0.08474427965174784,0.6705936691260044,0.8770170128067806,0.20058361646892964,0.008240487006241259,0.01323517250303727,0.3885442156579885,1.0,1.0,0.0
PK576,CDKL5,O76039,Y171,6080.0,8731.5,12062.333333333334,6075.666666666667,0.5302083333333333,0.1447823016282044,0.45253820432752084,0.31155245880653243,0.5221581946381246,0.9883657798512708,-0.9893943830446259,0.16603829446774368,0.096363997452033,0.08522608204310957,0.0,0.0,0.0
PK685,LOK,O94804,S191,4531.0,5806.0,4666.5,11778.333333333334,0.4027808430809976,0.22189688827649556,0.33119039965713065,0.27464742229140127,-0.0710049294874803,-0.19590447884859646,0.5174421723530684,0.17981926043812035,0.4906021280204736,0.07039321840105667,0.0,0.0,1.0
PK685-2,LOK,O94804,S191,8511.0,6019.333333333333,6298.5,5113.0,0.17686914972780324,0.21825968176616084,0.11203725754809346,0.22315665949540386,-0.0710049294874803,-0.19590447884859646,0.5174421723530684,0.17981926043812035,0.4906021280204736,0.07039321840105667,0.0,0.0,1.0
PK686,LOK,O94804,T952,1024.8333333333333,1041.5,1074.3333333333333,794.3333333333334,0.18620913969751182,0.15138422147543606,0.34915710001034234,0.17107287732550003,0.023273533281315758,0.06805238157905781,-0.43562523686927396,0.8963868127824435,0.8185474707430517,0.20947222022115855,0.0,0.0,0.0
NK139-2,PKD3 (PRKCN),O94806,Pan-specific,1472.1666666666667,2254.1666666666665,2252.1666666666665,1609.3333333333333,0.14208083323899015,0.1500184842883549,0.17516465625693778,0.23860811930405967,0.6146531774469282,0.6133725840874064,-0.4848504194869968,0.0077842424495345,0.007435871065889591,0.039321263967789157,0.0,0.0,0.0
NN213-1,ATG12 (APG12; APG12L),O94817,Pan-specific,6060.0,5954.0,3599.6666666666665,4611.0,0.4343234323432343,0.7504198857910648,0.3681205049850295,0.13995517964288295,-0.025458572122277166,-0.7514544762022067,0.3572163482538209,0.97993360801758,0.35943338831032323,0.47107562546695647,0.0,0.0,0.0
PN632,NFAT5,O94916,T135,9806.166666666666,6765.833333333333,7896.666666666667,11643.333333333334,0.07588762173462278,0.10668801576548836,0.22210496693400872,0.33929764290485726,-0.5354216432002316,-0.31244548928819327,0.5601884441546334,0.0006301728678215285,0.11644710543598952,0.12669519237300908,0.0,0.0,0.0
NK287-1,CDK14 (PFTAIRE1),O94921,Pan-specific,6780.166666666667,5495.666666666667,7773.5,3935.8333333333335,0.19190777021213834,0.4918824932775317,0.2259385519178405,0.25360999364810505,-0.30302623560235414,0.19724357753690253,-0.9818951852878134,0.42380948155991127,0.3986728581533229,0.005514088740358204,0.0,0.0,0.0
NN257-1,GABARAP (FLC3B),O95166,Pan-specific,4109.666666666667,6072.0,3172.8333333333335,3082.3333333333335,0.14932273501500526,0.4444993412384717,0.3825532734499484,0.19811830864064017,0.563150408488554,-0.3732496427579926,-0.041748851585644065,0.20761760132619583,0.20298860637995578,0.8954202458089217,0.0,0.0,0.0
PN921,VAPB,O95292,S206,22475.833333333332,16582.5,12430.166666666666,18363.833333333332,0.3138679816593131,0.2899341675461078,0.27804668749413386,0.18998393581586995,-0.4387130814586158,-0.8545289668114555,0.5630216030734491,0.28046543451972883,0.06892016274750021,0.03372114562442897,0.0,0.0,0.0
PN922,VAPB,O95292,T150,25693.833333333332,20745.666666666668,23021.833333333332,18759.166666666668,0.34470657680506994,0.5505192516777265,0.17637604882321856,0.16694949135977963,-0.308612126634752,-0.15841941950400687,-0.2954069855857503,0.4995268537490479,0.5804616017278881,0.14303113171597592,0.0,0.0,0.0
PN923,VAPB,O95292,T164,9357.833333333334,8199.5,9252.833333333334,6920.666666666667,0.19910235631467396,0.09344065695062709,0.11890652112566119,0.3091063802459622,-0.19063859612605707,-0.016279329412390384,-0.41898418542348914,0.25020947814480676,0.9231568531205889,0.09693956196276556,0.0,0.0,0.0
